   14   24   30    1   14     /SILICON            /GCR PROJECT      
--------------------------------------------------------------------------------
   8.00000   8.34783   8.69565   9.04348   9.39130   9.73913  10.08696  10.43478
  10.78261  11.13043  11.47826  11.82609  12.17391  12.52174  12.86957  13.21739
  13.56522  13.91304  14.26087  14.60870  14.95652  15.30435  15.65217  16.00000
  -0.69897  -0.53086  -0.36276  -0.19465  -0.02655   0.14156   0.30966   0.47777
   0.64587   0.81398   0.98209   1.15019   1.31830   1.48640   1.65451   1.82261
   1.99072   2.15882   2.32693   2.49504   2.66314   2.83125   2.99935   3.16746
   3.33556   3.50367   3.67177   3.83988   4.00799   4.17609
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 1   / DATE= 18/03/13
  -8.39022  -8.39022  -8.39022  -8.39022  -8.39023  -8.39021  -8.39020  -8.39034
  -8.38999  -8.38917  -8.38903  -8.38920  -8.38901  -8.38818  -8.38730  -8.38619
  -8.39291  -8.39291  -8.39291  -8.39291  -8.39291  -8.39291  -8.39291  -8.39291
  -8.39291  -8.39291  -8.39291  -8.39291  -8.39290  -8.39291  -8.39291  -8.39287
  -8.39296  -8.39291  -8.39216  -8.39180  -8.39180  -8.39100  -8.39025  -8.38904
  -8.40829  -8.40829  -8.40829  -8.40829  -8.40829  -8.40829  -8.40829  -8.40829
  -8.40829  -8.40829  -8.40829  -8.40829  -8.40829  -8.40829  -8.40829  -8.40826
  -8.40833  -8.40828  -8.40760  -8.40715  -8.40726  -8.40726  -8.40676  -8.40556
  -8.43418  -8.43418  -8.43418  -8.43418  -8.43418  -8.43418  -8.43418  -8.43418
  -8.43418  -8.43418  -8.43418  -8.43418  -8.43418  -8.43418  -8.43418  -8.43418
  -8.43418  -8.43418  -8.43415  -8.43419  -8.43400  -8.43319  -8.43238  -8.43115
  -8.46711  -8.46711  -8.46711  -8.46712  -8.46711  -8.46710  -8.46709  -8.46711
  -8.46716  -8.46718  -8.46710  -8.46693  -8.46686  -8.46690  -8.46690  -8.46685
  -8.46696  -8.46690  -8.46599  -8.46553  -8.46559  -8.46484  -8.46389  -8.46294
  -8.50063  -8.50063  -8.50066  -8.50067  -8.50065  -8.50055  -8.50050  -8.50063
  -8.50099  -8.50115  -8.50053  -8.49917  -8.49871  -8.49893  -8.49890  -8.49890
  -8.49887  -8.49889  -8.49927  -8.49944  -8.49942  -8.49958  -8.49887  -8.49792
  -8.53412  -8.53413  -8.53418  -8.53421  -8.53416  -8.53398  -8.53386  -8.53412
  -8.53484  -8.53515  -8.53394  -8.53126  -8.53036  -8.53077  -8.53073  -8.53078
  -8.53058  -8.53069  -8.53267  -8.53363  -8.53349  -8.53464  -8.53420  -8.53321
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 7   / DATE= 18/03/13
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288
 -73.52288 -73.52288 -73.52288 -73.52288 -73.52288 -73.38377 -72.89871 -72.22593
 -61.31286 -61.30597 -61.29518 -61.27986 -61.25979 -61.23811 -61.22084 -61.21165
 -61.20874 -61.20845 -61.20761 -61.20366 -61.19341 -61.16695 -61.09141 -60.90387
 -60.56294 -60.08978 -59.55673 -58.99743 -58.41404 -57.79735 -57.14510 -56.45838
 -44.65384 -44.64857 -44.64012 -44.62757 -44.61021 -44.59056 -44.57438 -44.56541
 -44.56200 -44.56070 -44.55975 -44.55899 -44.55829 -44.55755 -44.55548 -44.54783
 -44.52194 -44.44100 -44.24451 -43.89848 -43.42367 -42.87368 -42.27364 -41.63386
 -33.23820 -33.23570 -33.23157 -33.22514 -33.21571 -33.20445 -33.19474 -33.18907
 -33.18666 -33.18558 -33.18483 -33.18434 -33.18404 -33.18354 -33.18236 -33.17999
 -33.17573 -33.16754 -33.14597 -33.07416 -32.89323 -32.54560 -32.05426 -31.47599
 -25.42261 -25.42189 -25.42068 -25.41873 -25.41573 -25.41196 -25.40855 -25.40640
 -25.40536 -25.40484 -25.40452 -25.40436 -25.40430 -25.40428 -25.40435 -25.40465
 -25.40445 -25.40228 -25.39606 -25.38168 -25.33481 -25.20529 -24.91797 -24.46280
 -20.10064 -20.10089 -20.10131 -20.10202 -20.10316 -20.10466 -20.10611 -20.10709
 -20.10758 -20.10776 -20.10779 -20.10780 -20.10787 -20.10776 -20.10747 -20.10745
 -20.10674 -20.10540 -20.10394 -20.09809 -20.08110 -20.03292 -19.89297 -19.59977
 -16.44529 -16.44579 -16.44664 -16.44808 -16.45049 -16.45382 -16.45717 -16.45955
 -16.46078 -16.46117 -16.46113 -16.46104 -16.46119 -16.46095 -16.46027 -16.46019
 -16.45975 -16.45851 -16.45686 -16.45339 -16.44558 -16.42414 -16.35776 -16.18813
 -13.93688 -13.93697 -13.93711 -13.93736 -13.93779 -13.93841 -13.93903 -13.93944
 -13.93960 -13.93956 -13.93941 -13.93920 -13.93896 -13.93866 -13.93824 -13.93767
 -13.93707 -13.93617 -13.93439 -13.93164 -13.92667 -13.91501 -13.88314 -13.79083
 -12.22891 -12.22893 -12.22897 -12.22907 -12.22923 -12.22942 -12.22949 -12.22937
 -12.22918 -12.22914 -12.22918 -12.22900 -12.22835 -12.22766 -12.22724 -12.22666
 -12.22572 -12.22450 -12.22318 -12.22126 -12.21756 -12.20973 -12.19128 -12.13737
 -11.06121 -11.06142 -11.06180 -11.06255 -11.06389 -11.06582 -11.06781 -11.06922
 -11.06995 -11.07030 -11.07047 -11.07040 -11.07004 -11.06958 -11.06912 -11.06848
 -11.06764 -11.06678 -11.06588 -11.06377 -11.06009 -11.05435 -11.04232 -11.00897
 -10.25301 -10.25328 -10.25375 -10.25461 -10.25621 -10.25870 -10.26155 -10.26383
 -10.26515 -10.26567 -10.26578 -10.26571 -10.26558 -10.26536 -10.26492 -10.26425
 -10.26368 -10.26301 -10.26163 -10.25980 -10.25749 -10.25371 -10.24540 -10.22423
  -9.69315  -9.69342  -9.69391  -9.69484  -9.69655  -9.69918  -9.70212  -9.70443
  -9.70579  -9.70645  -9.70678  -9.70693  -9.70694  -9.70662  -9.70605  -9.70578
  -9.70538  -9.70453  -9.70344  -9.70223  -9.70023  -9.69658  -9.69075  -9.67766
  -9.30505  -9.30533  -9.30584  -9.30677  -9.30848  -9.31113  -9.31413  -9.31654
  -9.31797  -9.31866  -9.31900  -9.31923  -9.31944  -9.31910  -9.31833  -9.31823
  -9.31797  -9.31718  -9.31645  -9.31538  -9.31368  -9.31119  -9.30704  -9.29852
  -9.03846  -9.03873  -9.03921  -9.04009  -9.04168  -9.04407  -9.04672  -9.04876
  -9.04993  -9.05054  -9.05086  -9.05095  -9.05080  -9.05053  -9.05023  -9.04987
  -9.04955  -9.04923  -9.04866  -9.04744  -9.04596  -9.04453  -9.04167  -9.03556
  -8.85607  -8.85631  -8.85674  -8.85751  -8.85889  -8.86097  -8.86325  -8.86496
  -8.86588  -8.86622  -8.86631  -8.86632  -8.86637  -8.86633  -8.86614  -8.86591
  -8.86558  -8.86514  -8.86470  -8.86408  -8.86315  -8.86178  -8.85951  -8.85537
  -8.73396  -8.73418  -8.73456  -8.73524  -8.73643  -8.73818  -8.74005  -8.74141
  -8.74211  -8.74238  -8.74248  -8.74249  -8.74250  -8.74248  -8.74234  -8.74202
  -8.74178  -8.74161  -8.74118  -8.74039  -8.73948  -8.73861  -8.73698  -8.73405
  -8.65584  -8.65603  -8.65637  -8.65695  -8.65797  -8.65946  -8.66104  -8.66216
  -8.66272  -8.66293  -8.66300  -8.66301  -8.66305  -8.66301  -8.66287  -8.66272
  -8.66255  -8.66228  -8.66183  -8.66139  -8.66088  -8.66003  -8.65880  -8.65682
  -8.61310  -8.61327  -8.61355  -8.61406  -8.61493  -8.61621  -8.61756  -8.61851
  -8.61898  -8.61915  -8.61919  -8.61920  -8.61922  -8.61922  -8.61910  -8.61887
  -8.61870  -8.61851  -8.61803  -8.61753  -8.61711  -8.61663  -8.61584  -8.61437
  -8.59382  -8.59396  -8.59421  -8.59465  -8.59543  -8.59656  -8.59776  -8.59861
  -8.59903  -8.59919  -8.59925  -8.59927  -8.59930  -8.59926  -8.59915  -8.59909
  -8.59888  -8.59856  -8.59842  -8.59837  -8.59798  -8.59716  -8.59699  -8.59621
  -8.58952  -8.58965  -8.58987  -8.59027  -8.59097  -8.59200  -8.59310  -8.59389
  -8.59429  -8.59447  -8.59457  -8.59463  -8.59467  -8.59464  -8.59453  -8.59440
  -8.59431  -8.59420  -8.59407  -8.59427  -8.59402  -8.59272  -8.59241  -8.59224
  -8.59363  -8.59374  -8.59395  -8.59430  -8.59494  -8.59589  -8.59690  -8.59764
  -8.59803  -8.59821  -8.59831  -8.59835  -8.59836  -8.59833  -8.59824  -8.59811
  -8.59800  -8.59788  -8.59767  -8.59749  -8.59720  -8.59667  -8.59633  -8.59576
  -8.60281  -8.60292  -8.60310  -8.60344  -8.60404  -8.60494  -8.60591  -8.60662
  -8.60701  -8.60722  -8.60734  -8.60737  -8.60728  -8.60721  -8.60721  -8.60714
  -8.60703  -8.60692  -8.60679  -8.60666  -8.60641  -8.60593  -8.60549  -8.60500
  -8.61543  -8.61553  -8.61570  -8.61601  -8.61657  -8.61743  -8.61837  -8.61908
  -8.61947  -8.61964  -8.61973  -8.61979  -8.61984  -8.61979  -8.61966  -8.61966
  -8.61965  -8.61950  -8.61926  -8.61909  -8.61896  -8.61869  -8.61827  -8.61778
  -8.63058  -8.63067  -8.63083  -8.63112  -8.63165  -8.63246  -8.63338  -8.63408
  -8.63447  -8.63466  -8.63475  -8.63480  -8.63484  -8.63478  -8.63466  -8.63465
  -8.63460  -8.63447  -8.63443  -8.63432  -8.63419  -8.63407  -8.63358  -8.63302
  -8.64710  -8.64718  -8.64733  -8.64761  -8.64812  -8.64891  -8.64982  -8.65052
  -8.65092  -8.65111  -8.65120  -8.65125  -8.65131  -8.65125  -8.65110  -8.65111
  -8.65105  -8.65093  -8.65101  -8.65081  -8.65050  -8.65046  -8.65033  -8.64995
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 8   / DATE= 18/03/13
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794 -73.39794
 -69.89688 -69.75166 -69.65714 -69.62382 -69.61534 -69.60227 -69.58619 -69.57371
 -69.56834 -69.56727 -69.56672 -69.56511 -69.56368 -69.56370 -69.56500 -69.56555
 -69.56250 -69.55962 -69.55524 -69.53114 -69.45272 -69.23030 -68.77863 -68.18828
 -53.20562 -53.07818 -52.99293 -52.95978 -52.94682 -52.92838 -52.90665 -52.88850
 -52.87796 -52.87306 -52.87086 -52.86951 -52.86873 -52.86832 -52.86823 -52.86820
 -52.86740 -52.86631 -52.86373 -52.85351 -52.82139 -52.72982 -52.52317 -52.18515
 -38.82140 -38.71933 -38.65073 -38.62278 -38.60930 -38.59006 -38.56785 -38.54907
 -38.53720 -38.53075 -38.52766 -38.52633 -38.52582 -38.52524 -38.52466 -38.52451
 -38.52436 -38.52400 -38.52306 -38.52062 -38.51443 -38.49496 -38.43969 -38.30614
 -29.38642 -29.31087 -29.26007 -29.23908 -29.22785 -29.21149 -29.19297 -29.17744
 -29.16715 -29.16078 -29.15702 -29.15499 -29.15406 -29.15365 -29.15349 -29.15332
 -29.15260 -29.15171 -29.15069 -29.14820 -29.14336 -29.13280 -29.10833 -29.05290
 -22.88588 -22.83287 -22.79655 -22.78113 -22.77272 -22.76109 -22.74852 -22.73821
 -22.73102 -22.72612 -22.72320 -22.72181 -22.72093 -22.71967 -22.71842 -22.71796
 -22.71756 -22.71624 -22.71391 -22.71136 -22.70688 -22.69834 -22.68299 -22.65165
 -18.46480 -18.42830 -18.40266 -18.39169 -18.38618 -18.37933 -18.37270 -18.36774
 -18.36408 -18.36123 -18.35962 -18.35913 -18.35856 -18.35682 -18.35484 -18.35407
 -18.35345 -18.35180 -18.34890 -18.34549 -18.33986 -18.33105 -18.31879 -18.29666
 -15.40184 -15.37669 -15.35842 -15.35064 -15.34749 -15.34461 -15.34314 -15.34328
 -15.34350 -15.34313 -15.34282 -15.34286 -15.34252 -15.34120 -15.33947 -15.33836
 -15.33774 -15.33594 -15.33245 -15.32924 -15.32428 -15.31645 -15.30640 -15.28925
 -13.29167 -13.27406 -13.26067 -13.25494 -13.25327 -13.25302 -13.25504 -13.25880
 -13.26200 -13.26374 -13.26467 -13.26533 -13.26537 -13.26454 -13.26315 -13.26182
 -13.26086 -13.25896 -13.25570 -13.25308 -13.24944 -13.24319 -13.23429 -13.22104
 -11.85781 -11.84556 -11.83584 -11.83162 -11.83081 -11.83188 -11.83564 -11.84134
 -11.84636 -11.84943 -11.85097 -11.85166 -11.85168 -11.85133 -11.85065 -11.84956
 -11.84807 -11.84627 -11.84409 -11.84129 -11.83752 -11.83243 -11.82546 -11.81508
 -10.87246 -10.86417 -10.85733 -10.85437 -10.85417 -10.85600 -10.86077 -10.86775
 -10.87421 -10.87858 -10.88098 -10.88206 -10.88219 -10.88183 -10.88120 -10.88030
 -10.87908 -10.87771 -10.87610 -10.87370 -10.87038 -10.86611 -10.86042 -10.85180
 -10.18789 -10.18216 -10.17722 -10.17510 -10.17529 -10.17752 -10.18263 -10.18998
 -10.19702 -10.20208 -10.20498 -10.20631 -10.20659 -10.20649 -10.20620 -10.20555
 -10.20451 -10.20327 -10.20189 -10.20000 -10.19746 -10.19411 -10.18958 -10.18288
  -9.71482  -9.71094  -9.70747  -9.70601  -9.70640  -9.70860  -9.71336  -9.72022
  -9.72702  -9.73229  -9.73575  -9.73766  -9.73812  -9.73745  -9.73683  -9.73692
  -9.73597  -9.73478  -9.73426  -9.73294  -9.73060  -9.72767  -9.72424  -9.71892
  -9.38927  -9.38673  -9.38445  -9.38358  -9.38408  -9.38604  -9.39013  -9.39607
  -9.40211  -9.40687  -9.40996  -9.41157  -9.41196  -9.41158  -9.41117  -9.41106
  -9.41033  -9.40953  -9.40918  -9.40827  -9.40633  -9.40371  -9.40099  -9.39667
  -9.16780  -9.16607  -9.16454  -9.16404  -9.16454  -9.16613  -9.16938  -9.17412
  -9.17897  -9.18276  -9.18504  -9.18604  -9.18632  -9.18652  -9.18658  -9.18617
  -9.18574  -9.18520  -9.18433  -9.18333  -9.18207  -9.18032  -9.17782  -9.17405
  -9.02097  -9.01970  -9.01858  -9.01824  -9.01867  -9.01992  -9.02238  -9.02587
  -9.02940  -9.03218  -9.03398  -9.03493  -9.03526  -9.03526  -9.03508  -9.03479
  -9.03456  -9.03423  -9.03357  -9.03256  -9.03148  -9.03024  -9.02824  -9.02495
  -8.92481  -8.92389  -8.92307  -8.92284  -8.92318  -8.92414  -8.92600  -8.92861
  -8.93124  -8.93333  -8.93472  -8.93550  -8.93579  -8.93576  -8.93550  -8.93510
  -8.93494  -8.93481  -8.93452  -8.93433  -8.93307  -8.93099  -8.92985  -8.92793
  -8.86441  -8.86376  -8.86320  -8.86306  -8.86334  -8.86407  -8.86550  -8.86754
  -8.86965  -8.87135  -8.87246  -8.87306  -8.87327  -8.87332  -8.87328  -8.87316
  -8.87307  -8.87320  -8.87310  -8.87156  -8.86991  -8.86925  -8.86896  -8.86756
  -8.83339  -8.83291  -8.83249  -8.83239  -8.83261  -8.83318  -8.83429  -8.83590
  -8.83758  -8.83894  -8.83983  -8.84029  -8.84047  -8.84056  -8.84064  -8.84070
  -8.84070  -8.84073  -8.84067  -8.83995  -8.83835  -8.83685  -8.83672  -8.83539
  -8.82280  -8.82243  -8.82209  -8.82200  -8.82216  -8.82261  -8.82349  -8.82479
  -8.82617  -8.82732  -8.82809  -8.82848  -8.82863  -8.82869  -8.82873  -8.82873
  -8.82868  -8.82845  -8.82838  -8.82920  -8.82911  -8.82744  -8.82563  -8.82328
  -8.82494  -8.82464  -8.82437  -8.82429  -8.82442  -8.82478  -8.82549  -8.82657
  -8.82774  -8.82873  -8.82941  -8.82978  -8.82991  -8.82996  -8.83002  -8.83006
  -8.82982  -8.82989  -8.83015  -8.82911  -8.82843  -8.82849  -8.82715  -8.82459
  -8.83426  -8.83403  -8.83381  -8.83374  -8.83384  -8.83413  -8.83473  -8.83564
  -8.83667  -8.83756  -8.83817  -8.83849  -8.83862  -8.83870  -8.83870  -8.83866
  -8.83905  -8.83892  -8.83755  -8.83601  -8.83518  -8.83520  -8.83531  -8.83374
  -8.84726  -8.84707  -8.84689  -8.84682  -8.84691  -8.84715  -8.84766  -8.84845
  -8.84935  -8.85018  -8.85078  -8.85112  -8.85123  -8.85121  -8.85134  -8.85146
  -8.85036  -8.84859  -8.84753  -8.84778  -8.84818  -8.84813  -8.84806  -8.84623
  -8.86238  -8.86224  -8.86209  -8.86204  -8.86211  -8.86232  -8.86276  -8.86347
  -8.86430  -8.86508  -8.86566  -8.86598  -8.86610  -8.86611  -8.86621  -8.86631
  -8.86567  -8.86541  -8.86563  -8.86384  -8.86242  -8.86264  -8.86255  -8.86204
  -8.87898  -8.87886  -8.87873  -8.87869  -8.87874  -8.87892  -8.87932  -8.87996
  -8.88074  -8.88150  -8.88205  -8.88234  -8.88247  -8.88257  -8.88254  -8.88236
  -8.88258  -8.88282  -8.88243  -8.88143  -8.88066  -8.88043  -8.88006  -8.87955
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 9   / DATE= 18/03/13
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69789 -73.69634 -73.69196 -73.68434 -73.67498 -73.66553 -73.65689 -73.65002
 -73.64550 -73.64331 -73.64274 -73.64273 -73.64265 -73.64250 -73.64234 -73.64223
 -73.64218 -73.64218 -73.64218 -73.64218 -73.64221 -73.64209 -73.64189 -73.64185
 -59.06759 -59.06175 -59.04529 -59.01727 -58.98368 -58.95017 -58.91923 -58.89385
 -58.87646 -58.86764 -58.86489 -58.86433 -58.86369 -58.86302 -58.86254 -58.86237
 -58.86240 -58.86215 -58.86186 -58.86196 -58.86217 -58.86176 -58.86059 -58.85895
 -44.06927 -44.06498 -44.05271 -44.03120 -44.00430 -43.97596 -43.94802 -43.92343
 -43.90552 -43.89599 -43.89264 -43.89164 -43.89070 -43.88996 -43.88973 -43.88986
 -43.89002 -43.89020 -43.89045 -43.89076 -43.89109 -43.89094 -43.88988 -43.88767
 -32.83275 -32.82987 -32.82150 -32.80635 -32.78655 -32.76453 -32.74153 -32.72004
 -32.70343 -32.69401 -32.69030 -32.68909 -32.68829 -32.68770 -32.68728 -32.68705
 -32.68715 -32.68769 -32.68845 -32.68921 -32.69003 -32.68967 -32.68812 -32.68680
 -25.35121 -25.34941 -25.34412 -25.33427 -25.32086 -25.30512 -25.28764 -25.27033
 -25.25625 -25.24785 -25.24420 -25.24279 -25.24190 -25.24137 -25.24115 -25.24124
 -25.24164 -25.24224 -25.24313 -25.24416 -25.24486 -25.24500 -25.24440 -25.24268
 -20.22290 -20.22188 -20.21882 -20.21298 -20.20469 -20.19445 -20.18240 -20.16981
 -20.15902 -20.15221 -20.14895 -20.14755 -20.14673 -20.14628 -20.14604 -20.14609
 -20.14658 -20.14738 -20.14843 -20.14947 -20.15002 -20.14967 -20.14853 -20.14679
 -16.70715 -16.70656 -16.70478 -16.70131 -16.69617 -16.68949 -16.68121 -16.67213
 -16.66400 -16.65859 -16.65580 -16.65449 -16.65376 -16.65342 -16.65335 -16.65355
 -16.65400 -16.65442 -16.65464 -16.65464 -16.65464 -16.65468 -16.65399 -16.65126
 -14.26259 -14.26224 -14.26118 -14.25904 -14.25577 -14.25130 -14.24546 -14.23876
 -14.23252 -14.22816 -14.22577 -14.22464 -14.22407 -14.22375 -14.22340 -14.22322
 -14.22357 -14.22408 -14.22441 -14.22442 -14.22423 -14.22394 -14.22287 -14.21975
 -12.58492 -12.58471 -12.58406 -12.58274 -12.58064 -12.57763 -12.57348 -12.56845
 -12.56359 -12.56006 -12.55802 -12.55694 -12.55633 -12.55595 -12.55561 -12.55545
 -12.55564 -12.55585 -12.55602 -12.55601 -12.55536 -12.55442 -12.55306 -12.55015
 -11.43882 -11.43869 -11.43830 -11.43750 -11.43619 -11.43422 -11.43136 -11.42771
 -11.42401 -11.42119 -11.41945 -11.41850 -11.41801 -11.41778 -11.41759 -11.41742
 -11.41736 -11.41749 -11.41748 -11.41707 -11.41649 -11.41569 -11.41433 -11.41177
 -10.64709 -10.64701 -10.64676 -10.64624 -10.64538 -10.64405 -10.64202 -10.63933
 -10.63648 -10.63421 -10.63276 -10.63201 -10.63170 -10.63151 -10.63115 -10.63085
 -10.63091 -10.63079 -10.63058 -10.63032 -10.62926 -10.62813 -10.62696 -10.62426
 -10.09708 -10.09703 -10.09686 -10.09652 -10.09593 -10.09500 -10.09353 -10.09154
 -10.08941 -10.08769 -10.08651 -10.08572 -10.08515 -10.08478 -10.08458 -10.08446
 -10.08438 -10.08443 -10.08431 -10.08387 -10.08349 -10.08265 -10.08106 -10.07889
  -9.71859  -9.71855  -9.71843  -9.71816  -9.71771  -9.71699  -9.71586  -9.71431
  -9.71262  -9.71123  -9.71030  -9.70976  -9.70949  -9.70936  -9.70928  -9.70922
  -9.70916  -9.70885  -9.70860  -9.70853  -9.70793  -9.70714  -9.70610  -9.70369
  -9.45935  -9.45933  -9.45925  -9.45908  -9.45880  -9.45834  -9.45761  -9.45660
  -9.45549  -9.45456  -9.45394  -9.45359  -9.45341  -9.45335  -9.45334  -9.45328
  -9.45313  -9.45298  -9.45310  -9.45315  -9.45191  -9.45061  -9.44988  -9.44811
  -9.28396  -9.28394  -9.28389  -9.28378  -9.28359  -9.28329  -9.28281  -9.28214
  -9.28140  -9.28080  -9.28039  -9.28015  -9.28000  -9.27994  -9.27994  -9.27991
  -9.27980  -9.27978  -9.27957  -9.27907  -9.27885  -9.27837  -9.27725  -9.27557
  -9.16794  -9.16793  -9.16789  -9.16781  -9.16767  -9.16745  -9.16710  -9.16661
  -9.16608  -9.16564  -9.16535  -9.16519  -9.16511  -9.16506  -9.16500  -9.16494
  -9.16494  -9.16489  -9.16483  -9.16475  -9.16445  -9.16369  -9.16243  -9.16064
  -9.09444  -9.09443  -9.09441  -9.09435  -9.09425  -9.09409  -9.09384  -9.09349
  -9.09310  -9.09278  -9.09257  -9.09247  -9.09242  -9.09239  -9.09233  -9.09228
  -9.09229  -9.09225  -9.09225  -9.09224  -9.09188  -9.09136  -9.09056  -9.08874
  -9.05247  -9.05246  -9.05244  -9.05239  -9.05230  -9.05217  -9.05196  -9.05167
  -9.05135  -9.05111  -9.05095  -9.05084  -9.05077  -9.05073  -9.05071  -9.05071
  -9.05071  -9.05068  -9.05067  -9.05066  -9.05036  -9.04986  -9.04920  -9.04793
  -9.03552  -9.03552  -9.03550  -9.03546  -9.03539  -9.03528  -9.03511  -9.03488
  -9.03462  -9.03442  -9.03429  -9.03422  -9.03418  -9.03416  -9.03415  -9.03414
  -9.03411  -9.03409  -9.03411  -9.03407  -9.03374  -9.03350  -9.03312  -9.03150
