   14   24   30    1   14     /SILICON            /GCR PROJECT      
--------------------------------------------------------------------------------
   8.00000   8.34783   8.69565   9.04348   9.39130   9.73913  10.08696  10.43478
  10.78261  11.13043  11.47826  11.82609  12.17391  12.52174  12.86957  13.21739
  13.56522  13.91304  14.26087  14.60870  14.95652  15.30435  15.65217  16.00000
  -0.69897  -0.53086  -0.36276  -0.19465  -0.02655   0.14156   0.30966   0.47777
   0.64587   0.81398   0.98209   1.15019   1.31830   1.48640   1.65451   1.82261
   1.99072   2.15882   2.32693   2.49504   2.66314   2.83125   2.99935   3.16746
   3.33556   3.50367   3.67177   3.83988   4.00799   4.17609
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 1   / DATE= 15/03/13
 -10.89192 -10.90890 -10.92333 -10.93577 -10.94868 -10.96161 -10.97393 -10.98773
 -11.00115 -11.01362 -11.02808 -11.04393 -11.06060 -11.07869 -11.09880 -11.12360
 -10.87259 -10.87968 -10.88777 -10.89745 -10.90974 -10.92518 -10.94279 -10.96078
 -10.97837 -10.99461 -11.00866 -11.02060 -11.03237 -11.04448 -11.05686 -11.07020
 -11.08410 -11.09810 -11.11249 -11.12796 -11.14489 -11.16346 -11.18438 -11.21096
 -11.01246 -11.01865 -11.02615 -11.03536 -11.04680 -11.06061 -11.07601 -11.09174
 -11.10741 -11.12233 -11.13574 -11.14751 -11.15898 -11.17093 -11.18372 -11.19758
 -11.21191 -11.22636 -11.24142 -11.25739 -11.27435 -11.29266 -11.31401 -11.34227
 -11.18326 -11.18887 -11.19579 -11.20432 -11.21484 -11.22736 -11.24112 -11.25503
 -11.26884 -11.28243 -11.29562 -11.30811 -11.31956 -11.33121 -11.34424 -11.35807
 -11.37280 -11.38805 -11.40290 -11.41877 -11.43617 -11.45480 -11.47691 -11.50641
 -11.37855 -11.38358 -11.38968 -11.39722 -11.40662 -11.41794 -11.43043 -11.44302
 -11.45546 -11.46798 -11.48083 -11.49365 -11.50483 -11.51616 -11.52980 -11.54440
 -11.55925 -11.57424 -11.58964 -11.60620 -11.62362 -11.64150 -11.66290 -11.69250
 -11.58918 -11.59380 -11.59930 -11.60609 -11.61466 -11.62519 -11.63691 -11.64874
 -11.66036 -11.67216 -11.68458 -11.69739 -11.70894 -11.72054 -11.73412 -11.74903
 -11.76316 -11.77677 -11.79312 -11.81051 -11.82800 -11.84686 -11.86804 -11.89597
 -11.81010 -11.81414 -11.81970 -11.82691 -11.83558 -11.84539 -11.85599 -11.86710
 -11.87880 -11.89066 -11.90199 -11.91281 -11.92510 -11.93726 -11.94871 -11.96412
 -11.97914 -11.99226 -12.00959 -12.02669 -12.04232 -12.06078 -12.08257 -12.11088
 -12.04053 -12.04458 -12.04972 -12.05612 -12.06383 -12.07274 -12.08251 -12.09278
 -12.10359 -12.11504 -12.12708 -12.13936 -12.15096 -12.16233 -12.17457 -12.18835
 -12.20310 -12.21816 -12.23346 -12.24921 -12.26606 -12.28487 -12.30593 -12.33303
 -12.27582 -12.27972 -12.28471 -12.29090 -12.29821 -12.30645 -12.31540 -12.32484
 -12.33494 -12.34598 -12.35815 -12.37103 -12.38281 -12.39406 -12.40626 -12.41959
 -12.43397 -12.44907 -12.46438 -12.47989 -12.49625 -12.51432 -12.53417 -12.55986
 -12.51511 -12.51899 -12.52385 -12.52974 -12.53661 -12.54431 -12.55281 -12.56209
 -12.57238 -12.58354 -12.59526 -12.60708 -12.61835 -12.62910 -12.64045 -12.65438
 -12.66870 -12.68246 -12.69812 -12.71393 -12.72953 -12.74706 -12.76740 -12.79279
 -12.75704 -12.76092 -12.76559 -12.77123 -12.77803 -12.78607 -12.79486 -12.80375
 -12.81261 -12.82227 -12.83375 -12.84659 -12.85688 -12.86734 -12.88102 -12.89382
 -12.90724 -12.92225 -12.93622 -12.95150 -12.96805 -12.98368 -13.00248 -13.02696
 -13.00138 -13.00416 -13.00832 -13.01395 -13.02070 -13.02816 -13.03616 -13.04455
 -13.05349 -13.06319 -13.07380 -13.08526 -13.09698 -13.10830 -13.11930 -13.13135
 -13.14469 -13.15902 -13.17399 -13.18896 -13.20435 -13.22133 -13.23987 -13.26202
 -13.24748 -13.25064 -13.25479 -13.25997 -13.26608 -13.27296 -13.28058 -13.28889
 -13.29805 -13.30808 -13.31889 -13.33025 -13.34168 -13.35271 -13.36359 -13.37572
 -13.38905 -13.40304 -13.41750 -13.43255 -13.44811 -13.46427 -13.48232 -13.50402
 -13.49963 -13.50278 -13.50691 -13.51207 -13.51814 -13.52498 -13.53255 -13.54084
 -13.55000 -13.56004 -13.57085 -13.58223 -13.59367 -13.60471 -13.61560 -13.62775
 -13.64110 -13.65511 -13.66958 -13.68464 -13.70022 -13.71638 -13.73443 -13.75612
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 7   / DATE= 15/03/13
 -10.34963 -10.33521 -10.32134 -10.30768 -10.29349 -10.27768 -10.25925 -10.23805
 -10.21484 -10.19039 -10.16484 -10.13792 -10.10907 -10.07506 -10.03252  -9.98046
  -9.91784  -9.84111  -9.74565  -9.63287  -9.50283  -9.34168  -9.14391  -8.90664
 -10.43448 -10.41993 -10.40598 -10.39231 -10.37813 -10.36232 -10.34388 -10.32266
 -10.29942 -10.27493 -10.24934 -10.22242 -10.19363 -10.15957 -10.11691 -10.06488
 -10.00217  -9.92550  -9.83110  -9.71913  -9.58760  -9.42580  -9.22802  -8.99081
 -10.51909 -10.50427 -10.49013 -10.47644 -10.46230 -10.44652 -10.42809 -10.40688
 -10.38366 -10.35915 -10.33355 -10.30665 -10.27792 -10.24385 -10.20112 -10.14914
 -10.08637 -10.00978  -9.91619  -9.80477  -9.67223  -9.50996  -9.31218  -9.07504
 -10.60334 -10.58801 -10.57350 -10.55974 -10.54567 -10.52995 -10.51156 -10.49042
 -10.46727 -10.44282 -10.41726 -10.39041 -10.36178 -10.32774 -10.28501 -10.23313
 -10.17039 -10.09393 -10.00101  -9.88998  -9.75683  -9.59425  -9.39653  -9.15947
 -10.68701 -10.67073 -10.65552 -10.64161 -10.62764 -10.61200 -10.59370 -10.57268
 -10.54969 -10.52541 -10.50000 -10.47331 -10.44485 -10.41096 -10.36837 -10.31672
 -10.25416 -10.17798 -10.08572  -9.97512  -9.84172  -9.67903  -9.48148  -9.24458
 -10.76968 -10.75169 -10.73519 -10.72094 -10.70709 -10.69152 -10.67333 -10.65253
 -10.62989 -10.60599 -10.58096 -10.55464 -10.52658 -10.49309 -10.45095 -10.39987
 -10.33784 -10.26228 -10.17093 -10.06104  -9.92790  -9.76549  -9.56834  -9.33178
 -10.85059 -10.82955 -10.81080 -10.79592 -10.78216 -10.76661 -10.74850 -10.72808
 -10.70612 -10.68307 -10.65894 -10.63354 -10.60642 -10.57393 -10.53295 -10.48325
 -10.42258 -10.34847 -10.25885 -10.15054 -10.01863  -9.85732  -9.66123  -9.42550
 -10.83957 -10.82086 -10.80460 -10.79321 -10.78361 -10.77273 -10.76038 -10.74698
 -10.73289 -10.71793 -10.70181 -10.68419 -10.66468 -10.64173 -10.61379 -10.57945
 -10.53534 -10.48040 -10.41436 -10.33267 -10.23099 -10.10500  -9.94911  -9.75872
 -10.82411 -10.81106 -10.79963 -10.79217 -10.78655 -10.78107 -10.77664 -10.77221
 -10.76449 -10.75029 -10.73147 -10.71386 -10.70246 -10.69118 -10.67406 -10.65254
 -10.62051 -10.58636 -10.56519 -10.52441 -10.45477 -10.36839 -10.25888 -10.12123
 -10.81419 -10.81306 -10.81241 -10.81321 -10.81496 -10.81688 -10.81877 -10.82020
 -10.82059 -10.81983 -10.81817 -10.81574 -10.81238 -10.80737 -10.79990 -10.78960
 -10.77623 -10.75887 -10.73602 -10.70676 -10.66911 -10.61998 -10.55572 -10.47098
 -10.78595 -10.80013 -10.81156 -10.82043 -10.82951 -10.84029 -10.85193 -10.86271
 -10.87116 -10.87733 -10.88179 -10.88486 -10.88650 -10.88691 -10.88627 -10.88449
 -10.88097 -10.87563 -10.86849 -10.85754 -10.84236 -10.82248 -10.79299 -10.75075
 -10.71848 -10.74826 -10.77284 -10.79073 -10.80753 -10.82779 -10.85091 -10.87379
 -10.89317 -10.90861 -10.92071 -10.92999 -10.93676 -10.94308 -10.94980 -10.95542
 -10.96000 -10.96355 -10.96556 -10.96599 -10.96536 -10.96330 -10.95636 -10.94245
 -10.68575 -10.72104 -10.75124 -10.77430 -10.79659 -10.82321 -10.85341 -10.88361
 -10.90994 -10.93165 -10.94934 -10.96367 -10.97516 -10.98540 -10.99569 -11.00633
 -11.01680 -11.02675 -11.03635 -11.04588 -11.05515 -11.06379 -11.07158 -11.07684
 -10.69213 -10.72640 -10.75668 -10.78075 -10.80406 -10.83105 -10.86124 -10.89178
 -10.91925 -10.94265 -10.96203 -10.97766 -10.98997 -11.00155 -11.01390 -11.02616
 -11.03828 -11.05057 -11.06338 -11.07669 -11.09050 -11.10491 -11.11983 -11.13498
 -10.70714 -10.73542 -10.76085 -10.78145 -10.80133 -10.82413 -10.84984 -10.87632
 -10.90050 -10.92120 -10.93826 -10.95192 -10.96262 -10.97299 -10.98430 -10.99522
 -11.00642 -11.01827 -11.03034 -11.04292 -11.05636 -11.07100 -11.08760 -11.10717
 -10.71703 -10.73879 -10.75871 -10.77505 -10.79085 -10.80908 -10.83002 -10.85212
 -10.87269 -10.89038 -10.90497 -10.91683 -10.92651 -10.93558 -10.94505 -10.95471
 -10.96473 -10.97522 -10.98618 -10.99765 -11.01020 -11.02465 -11.04157 -11.06375
 -10.74377 -10.76056 -10.77653 -10.79000 -10.80341 -10.81937 -10.83824 -10.85872
 -10.87819 -10.89500 -10.90866 -10.91953 -10.92828 -10.93648 -10.94516 -10.95429
 -10.96431 -10.97501 -10.98565 -10.99707 -11.00993 -11.02471 -11.04291 -11.06878
 -10.81243 -10.82648 -10.84034 -10.85220 -10.86398 -10.87807 -10.89495 -10.91371
 -10.93201 -10.94809 -10.96141 -10.97253 -10.98241 -10.99143 -11.00019 -11.01002
 -11.02052 -11.03151 -11.04353 -11.05603 -11.06954 -11.08562 -11.10613 -11.13715
 -10.92669 -10.93899 -10.95129 -10.96139 -10.97078 -10.98211 -10.99641 -11.01324
 -11.03065 -11.04699 -11.06124 -11.07319 -11.08332 -11.09272 -11.10249 -11.11346
 -11.12542 -11.13813 -11.15168 -11.16577 -11.18120 -11.19960 -11.22339 -11.26118
 -11.07996 -11.08975 -11.09954 -11.10810 -11.11676 -11.12727 -11.14002 -11.15461
 -11.16977 -11.18445 -11.19787 -11.20976 -11.22041 -11.23093 -11.24204 -11.25383
 -11.26710 -11.28170 -11.29676 -11.31281 -11.33065 -11.35139 -11.37829 -11.42296
 -11.26050 -11.26897 -11.27750 -11.28495 -11.29236 -11.30126 -11.31211 -11.32470
 -11.33810 -11.35158 -11.36455 -11.37665 -11.38795 -11.39897 -11.41046 -11.42335
 -11.43761 -11.45309 -11.46992 -11.48781 -11.50703 -11.52919 -11.55881 -11.60870
 -11.46139 -11.46863 -11.47609 -11.48279 -11.48955 -11.49758 -11.50724 -11.51837
 -11.53032 -11.54262 -11.55485 -11.56672 -11.57823 -11.58987 -11.60213 -11.61530
 -11.63024 -11.64688 -11.66430 -11.68276 -11.70325 -11.72732 -11.75823 -11.81082
 -11.67686 -11.68297 -11.68946 -11.69583 -11.70271 -11.71053 -11.71904 -11.72821
 -11.73819 -11.74918 -11.76092 -11.77288 -11.78485 -11.79751 -11.81065 -11.82310
 -11.83767 -11.85509 -11.87327 -11.89279 -11.91421 -11.93859 -11.97075 -12.02480
 -11.90310 -11.90851 -11.91450 -11.92060 -11.92720 -11.93448 -11.94207 -11.95008
 -11.95906 -11.96958 -11.98127 -11.99321 -12.00479 -12.01699 -12.03005 -12.04276
 -12.05726 -12.07472 -12.09394 -12.11366 -12.13488 -12.15988 -12.19129 -12.24380
 -12.13706 -12.14216 -12.14740 -12.15249 -12.15795 -12.16427 -12.17150 -12.17966
 -12.18875 -12.19879 -12.20965 -12.22116 -12.23323 -12.24508 -12.25686 -12.27023
 -12.28536 -12.30219 -12.32087 -12.34087 -12.36242 -12.38683 -12.41792 -12.46890
 -12.37437 -12.37905 -12.38386 -12.38868 -12.39394 -12.39998 -12.40672 -12.41419
 -12.42243 -12.43152 -12.44157 -12.45280 -12.46534 -12.47758 -12.48898 -12.50165
 -12.51674 -12.53391 -12.55214 -12.57158 -12.59306 -12.61757 -12.64711 -12.69484
 -12.61374 -12.61817 -12.62273 -12.62723 -12.63204 -12.63764 -12.64423 -12.65175
 -12.65990 -12.66838 -12.67747 -12.68792 -12.70028 -12.71253 -12.72392 -12.73701
 -12.75128 -12.76703 -12.78558 -12.80450 -12.82475 -12.84913 -12.87782 -12.92178
 -12.85521 -12.85981 -12.86451 -12.86863 -12.87246 -12.87702 -12.88306 -12.89068
 -12.89916 -12.90782 -12.91661 -12.92609 -12.93686 -12.94912 -12.96205 -12.97434
 -12.98705 -13.00207 -13.02039 -13.04000 -13.06053 -13.08349 -13.11135 -13.15236
 -13.09767 -13.10119 -13.10465 -13.10832 -13.11257 -13.11750 -13.12302 -13.12921
 -13.13626 -13.14431 -13.15336 -13.16340 -13.17450 -13.18610 -13.19772 -13.20958
 -13.22279 -13.23782 -13.25433 -13.27271 -13.29297 -13.31523 -13.34162 -13.37835
 -13.34483 -13.34822 -13.35180 -13.35562 -13.35992 -13.36485 -13.37037 -13.37656
 -13.38353 -13.39134 -13.40003 -13.40970 -13.42053 -13.43216 -13.44401 -13.45586
 -13.46861 -13.48313 -13.49971 -13.51793 -13.53790 -13.56032 -13.58632 -13.62157
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 8   / DATE= 15/03/13
  -9.94314  -9.93288  -9.92277  -9.91269  -9.90198  -9.89014  -9.87697  -9.86232
  -9.84614  -9.82846  -9.80933  -9.78873  -9.76661  -9.74307  -9.72033  -9.69137
  -9.63184  -9.57845  -9.54986  -9.48769  -9.39741  -9.29112  -9.15670  -8.98809
 -10.02721 -10.01695 -10.00688  -9.99685  -9.98620  -9.97441  -9.96126  -9.94663
  -9.93045  -9.91277  -9.89365  -9.87305  -9.85093  -9.82740  -9.80466  -9.77571
  -9.71620  -9.66282  -9.63423  -9.57207  -9.48180  -9.37552  -9.24111  -9.07250
 -10.11127 -10.10103 -10.09101 -10.08108 -10.07053 -10.05882 -10.04573 -10.03113
 -10.01496  -9.99729  -9.97818  -9.95759  -9.93548  -9.91196  -9.88923  -9.86029
  -9.80081  -9.74745  -9.71886  -9.65671  -9.56646  -9.46020  -9.32580  -9.15719
 -10.19534 -10.18513 -10.17520 -10.16540 -10.15501 -10.14345 -10.13048 -10.11595
 -10.09983 -10.08219 -10.06309 -10.04252 -10.02043  -9.99693  -9.97422  -9.94531
  -9.88587  -9.83255  -9.80397  -9.74185  -9.65164  -9.54540  -9.41103  -9.24242
 -10.27942 -10.26926 -10.25944 -10.24986 -10.23975 -10.22846 -10.21572 -10.20135
 -10.18534 -10.16776 -10.14871 -10.12817 -10.10612 -10.08265 -10.05997 -10.03112
  -9.97177  -9.91851  -9.88994  -9.82787  -9.73773  -9.63155  -9.49722  -9.32860
 -10.36352 -10.35342 -10.34379 -10.33456 -10.32489 -10.31407 -10.30176 -10.28774
 -10.27196 -10.25454 -10.23558 -10.21511 -10.19313 -10.16974 -10.14713 -10.11835
 -10.05917 -10.00602  -9.97748  -9.91550  -9.82548  -9.71941  -9.58516  -9.41654
 -10.44764 -10.43763 -10.42830 -10.41961 -10.41067 -10.40064 -10.38914 -10.37582
 -10.36056 -10.34346 -10.32468 -10.30437 -10.28253 -10.25928 -10.23678 -10.20816
 -10.14926 -10.09633 -10.06785 -10.00605  -9.91627  -9.81040  -9.67630  -9.50767
 -10.52490 -10.51543 -10.50697 -10.49953 -10.49213 -10.48381 -10.47417 -10.46281
 -10.44938 -10.43377 -10.41606 -10.39657 -10.37555 -10.35319 -10.33119 -10.30328
 -10.24847 -10.19797 -10.16760 -10.10689 -10.01996  -9.91640  -9.78477  -9.61923
 -10.51130 -10.50734 -10.50439 -10.50304 -10.50293 -10.50305 -10.50167 -10.49676
 -10.48766 -10.47610 -10.46449 -10.45393 -10.44346 -10.43154 -10.41619 -10.39722
 -10.37795 -10.35095 -10.31088 -10.26402 -10.20427 -10.12883 -10.03977  -9.92140
 -10.50826 -10.50906 -10.51103 -10.51509 -10.52131 -10.52869 -10.53477 -10.53656
 -10.53303 -10.52667 -10.52117 -10.51808 -10.51555 -10.51106 -10.50363 -10.49340
 -10.48024 -10.46408 -10.44359 -10.41477 -10.37290 -10.32179 -10.26716 -10.18587
 -10.48692 -10.49301 -10.50117 -10.51171 -10.52399 -10.53731 -10.55156 -10.56580
 -10.57827 -10.58734 -10.59311 -10.59671 -10.59914 -10.60062 -10.60079 -10.59943
 -10.59735 -10.59365 -10.58686 -10.57623 -10.55997 -10.53538 -10.49918 -10.44846
 -10.43801 -10.44908 -10.46237 -10.47828 -10.49644 -10.51642 -10.53821 -10.56067
 -10.58150 -10.59864 -10.61241 -10.62420 -10.63492 -10.64457 -10.65300 -10.66046
 -10.66815 -10.67633 -10.68408 -10.68955 -10.69147 -10.68876 -10.67964 -10.66100
 -10.39629 -10.41070 -10.42711 -10.44623 -10.46837 -10.49356 -10.52184 -10.55171
 -10.58028 -10.60505 -10.62649 -10.64592 -10.66363 -10.67905 -10.69345 -10.70867
 -10.72479 -10.74256 -10.76164 -10.77963 -10.79535 -10.80812 -10.81683 -10.81999
 -10.40290 -10.41793 -10.43473 -10.45420 -10.47711 -10.50394 -10.53486 -10.56826
 -10.60079 -10.62956 -10.65497 -10.67835 -10.69989 -10.71897 -10.73701 -10.75633
 -10.77764 -10.80079 -10.82515 -10.85005 -10.87419 -10.89654 -10.91638 -10.93275
 -10.43974 -10.45393 -10.46968 -10.48777 -10.50905 -10.53419 -10.56363 -10.59595
 -10.62781 -10.65621 -10.68147 -10.70494 -10.72694 -10.74699 -10.76549 -10.78399
 -10.80478 -10.82806 -10.85300 -10.87893 -10.90462 -10.92919 -10.95231 -10.97432
 -10.48824 -10.50013 -10.51310 -10.52792 -10.54554 -10.56683 -10.59237 -10.62110
 -10.64999 -10.67605 -10.69936 -10.72074 -10.73991 -10.75613 -10.77142 -10.78851
 -10.80718 -10.82748 -10.84969 -10.87338 -10.89684 -10.91950 -10.94232 -10.96567
 -10.55152 -10.56080 -10.57153 -10.58400 -10.59860 -10.61595 -10.63703 -10.66144
 -10.68673 -10.70991 -10.73069 -10.74961 -10.76643 -10.78058 -10.79389 -10.80868
 -10.82474 -10.84256 -10.86250 -10.88376 -10.90526 -10.92671 -10.94881 -10.97287
 -10.64400 -10.65189 -10.66084 -10.67116 -10.68329 -10.69789 -10.71590 -10.73712
 -10.75945 -10.78009 -10.79851 -10.81519 -10.83026 -10.84362 -10.85609 -10.86901
 -10.88354 -10.89993 -10.91813 -10.93816 -10.95873 -10.97942 -11.00140 -11.02625
 -10.77114 -10.77765 -10.78478 -10.79304 -10.80316 -10.81587 -10.83186 -10.85082
 -10.87086 -10.88950 -10.90624 -10.92150 -10.93540 -10.94781 -10.95969 -10.97231
 -10.98618 -11.00164 -11.01899 -11.03820 -11.05799 -11.07824 -11.10051 -11.12582
 -10.92980 -10.93527 -10.94138 -10.94856 -10.95738 -10.96846 -10.98241 -10.99902
 -11.01672 -11.03348 -11.04896 -11.06347 -11.07692 -11.08901 -11.10069 -11.11319
 -11.12667 -11.14157 -11.15833 -11.17691 -11.19618 -11.21595 -11.23774 -11.26337
 -11.11449 -11.11939 -11.12491 -11.13136 -11.13921 -11.14896 -11.16112 -11.17557
 -11.19102 -11.20584 -11.21985 -11.23345 -11.24663 -11.25909 -11.27104 -11.28313
 -11.29632 -11.31127 -11.32797 -11.34581 -11.36432 -11.38370 -11.40501 -11.43057
 -11.31879 -11.32322 -11.32805 -11.33370 -11.34071 -11.34956 -11.36047 -11.37313
 -11.38652 -11.39961 -11.41249 -11.42550 -11.43835 -11.45049 -11.46234 -11.47480
 -11.48818 -11.50290 -11.51901 -11.53578 -11.55390 -11.57377 -11.59507 -11.61942
 -11.53589 -11.54020 -11.54461 -11.54962 -11.55595 -11.56412 -11.57429 -11.58609
 -11.59854 -11.61051 -11.62188 -11.63321 -11.64516 -11.65809 -11.67067 -11.68214
 -11.69586 -11.71083 -11.72550 -11.74196 -11.76007 -11.77937 -11.80035 -11.82440
 -11.76269 -11.76678 -11.77114 -11.77606 -11.78197 -11.78925 -11.79814 -11.80847
 -11.81956 -11.83057 -11.84149 -11.85280 -11.86487 -11.87779 -11.89036 -11.90186
 -11.91476 -11.92917 -11.94430 -11.96056 -11.97804 -11.99682 -12.01741 -12.04126
 -11.99649 -12.00035 -12.00457 -12.00934 -12.01494 -12.02164 -12.02965 -12.03889
 -12.04885 -12.05905 -12.06969 -12.08105 -12.09300 -12.10516 -12.11724 -12.12922
 -12.14178 -12.15563 -12.17082 -12.18666 -12.20368 -12.22241 -12.24291 -12.26613
 -12.23489 -12.23844 -12.24222 -12.24656 -12.25193 -12.25864 -12.26658 -12.27532
 -12.28438 -12.29360 -12.30347 -12.31436 -12.32607 -12.33819 -12.35028 -12.36220
 -12.37478 -12.38820 -12.40262 -12.41870 -12.43564 -12.45334 -12.47307 -12.49581
 -12.47629 -12.47988 -12.48324 -12.48687 -12.49155 -12.49775 -12.50527 -12.51362
 -12.52225 -12.53096 -12.54010 -12.55020 -12.56158 -12.57435 -12.58706 -12.59845
 -12.61022 -12.62307 -12.63730 -12.65355 -12.67045 -12.68765 -12.70677 -12.72857
 -12.71895 -12.72240 -12.72556 -12.72887 -12.73303 -12.73852 -12.74535 -12.75329
 -12.76186 -12.77056 -12.77937 -12.78877 -12.79943 -12.81182 -12.82445 -12.83575
 -12.84748 -12.86037 -12.87442 -12.88978 -12.90607 -12.92322 -12.94185 -12.96260
 -12.96272 -12.96584 -12.96904 -12.97254 -12.97675 -12.98193 -12.98816 -12.99533
 -13.00315 -13.01137 -13.02014 -13.02972 -13.04016 -13.05141 -13.06322 -13.07511
 -13.08662 -13.09891 -13.11292 -13.12784 -13.14340 -13.16011 -13.17868 -13.19880
 -13.20546 -13.20860 -13.21158 -13.21475 -13.21865 -13.22366 -13.22966 -13.23640
 -13.24359 -13.25117 -13.25944 -13.26860 -13.27852 -13.28900 -13.30048 -13.31296
 -13.32474 -13.33663 -13.34974 -13.36337 -13.37828 -13.39481 -13.41236 -13.43178
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 9   / DATE= 15/03/13
  -9.42430  -9.30527  -9.18767  -9.14886  -9.20125  -9.32934  -9.48306  -9.55375
  -9.54327  -9.53400  -9.52502  -9.51528  -9.50275  -9.48402  -9.45581  -9.42512
  -9.40251  -9.38152  -9.34228  -9.27936  -9.22106  -9.14810  -9.04172  -8.91154
  -9.53515  -9.43592  -9.33806  -9.30512  -9.34733  -9.45205  -9.57903  -9.63780
  -9.62732  -9.61805  -9.60908  -9.59934  -9.58680  -9.56808  -9.53987  -9.50917
  -9.48656  -9.46557  -9.42633  -9.36341  -9.30511  -9.23216  -9.12577  -8.99559
  -9.64517  -9.56473  -9.48563  -9.45825  -9.49070  -9.57322  -9.67475  -9.72185
  -9.71138  -9.70211  -9.69313  -9.68339  -9.67085  -9.65213  -9.62392  -9.59323
  -9.57062  -9.54962  -9.51039  -9.44747  -9.38916  -9.31621  -9.20983  -9.07964
  -9.75435  -9.69161  -9.63007  -9.60789  -9.63112  -9.69280  -9.77022  -9.80590
  -9.79543  -9.78616  -9.77718  -9.76744  -9.75491  -9.73618  -9.70797  -9.67728
  -9.65467  -9.63368  -9.59444  -9.53152  -9.47322  -9.40026  -9.29388  -9.16370
  -9.86266  -9.81644  -9.77112  -9.75367  -9.76835  -9.81071  -9.86543  -9.88996
  -9.87948  -9.87021  -9.86124  -9.85150  -9.83896  -9.82024  -9.79202  -9.76133
  -9.73872  -9.71773  -9.67850  -9.61558  -9.55728  -9.48432  -9.37794  -9.24776
  -9.97009  -9.93914  -9.90852  -9.89530  -9.90221  -9.92691  -9.96038  -9.97401
  -9.96353  -9.95427  -9.94529  -9.93555  -9.92301  -9.90429  -9.87608  -9.84539
  -9.82278  -9.80180  -9.76257  -9.69966  -9.64136  -9.56841  -9.46203  -9.33184
 -10.07662 -10.05964 -10.04209 -10.03254 -10.03252 -10.04137 -10.05508 -10.05806
 -10.04759 -10.03832 -10.02934 -10.01960 -10.00707  -9.98835  -9.96014  -9.92946
  -9.90687  -9.88591  -9.84673  -9.78383  -9.72556  -9.65263  -9.54625  -9.41607
 -10.18225 -10.17788 -10.17168 -10.16520 -10.15920 -10.15406 -10.14952 -10.14212
 -10.13164 -10.12237 -10.11340 -10.10366 -10.09113 -10.07242 -10.04423 -10.01359
  -9.99108  -9.97027  -9.93125  -9.86849  -9.81034  -9.73750  -9.63114  -9.50098
 -10.25371 -10.25904 -10.26183 -10.25903 -10.25071 -10.23726 -10.22024 -10.20425
 -10.19354 -10.18861 -10.18651 -10.18398 -10.17699 -10.16031 -10.12956 -10.09741
 -10.08090 -10.07082 -10.03864  -9.97933  -9.93284  -9.87026  -9.77374  -9.66412
 -10.27468 -10.27637 -10.27788 -10.27830 -10.27752 -10.27557 -10.27267 -10.26940
 -10.26649 -10.26416 -10.26129 -10.25668 -10.25006 -10.24233 -10.23443 -10.22527
 -10.21263 -10.19598 -10.17463 -10.14489 -10.10064 -10.05465 -10.00591  -9.92591
 -10.28369 -10.28773 -10.29250 -10.29665 -10.30023 -10.30361 -10.30701 -10.31033
 -10.31341 -10.31610 -10.31835 -10.32018 -10.32148 -10.32213 -10.32213 -10.32153
 -10.32060 -10.31929 -10.31576 -10.30596 -10.28732 -10.26167 -10.22525 -10.16854
 -10.28214 -10.29043 -10.30044 -10.30953 -10.31785 -10.32611 -10.33478 -10.34375
 -10.35286 -10.36207 -10.37150 -10.38130 -10.39131 -10.40101 -10.41017 -10.41909
 -10.42909 -10.44209 -10.45597 -10.46536 -10.46571 -10.45721 -10.43946 -10.40919
 -10.28651 -10.29838 -10.31285 -10.32622 -10.33872 -10.35142 -10.36500 -10.37933
 -10.39417 -10.40940 -10.42515 -10.44159 -10.45859 -10.47576 -10.49302 -10.51046
 -10.52963 -10.55417 -10.58111 -10.60391 -10.61955 -10.62631 -10.62393 -10.61319
 -10.33448 -10.34837 -10.36523 -10.38075 -10.39546 -10.41086 -10.42791 -10.44612
 -10.46485 -10.48388 -10.50376 -10.52510 -10.54774 -10.57067 -10.59323 -10.61606
 -10.64130 -10.67129 -10.70475 -10.73641 -10.76123 -10.77652 -10.78389 -10.78738
 -10.42555 -10.44003 -10.45777 -10.47433 -10.49016 -10.50670 -10.52488 -10.54433
 -10.56453 -10.58533 -10.60730 -10.63104 -10.65625 -10.68164 -10.70626 -10.73127
 -10.75895 -10.78949 -10.82260 -10.85491 -10.88105 -10.90008 -10.91355 -10.92324
 -10.54656 -10.56023 -10.57718 -10.59334 -10.60906 -10.62560 -10.64377 -10.66326
 -10.68362 -10.70466 -10.72668 -10.75003 -10.77452 -10.79936 -10.82388 -10.84778
 -10.87169 -10.89721 -10.92406 -10.94954 -10.97071 -10.98811 -11.00285 -11.01493
 -10.68399 -10.69673 -10.71272 -10.72824 -10.74339 -10.75903 -10.77573 -10.79330
 -10.81143 -10.83013 -10.84996 -10.87144 -10.89434 -10.91757 -10.93997 -10.96055
 -10.97916 -10.99708 -11.01434 -11.03024 -11.04451 -11.05815 -11.07181 -11.08536
 -10.83665 -10.84733 -10.86082 -10.87408 -10.88725 -10.90114 -10.91621 -10.93217
 -10.94859 -10.96541 -10.98310 -11.00214 -11.02230 -11.04251 -11.06157 -11.07852
 -11.09287 -11.10471 -11.11439 -11.12298 -11.13167 -11.14203 -11.15478 -11.16971
